

REV20201030LB11
央视©卫视©高清,#genre#
Ben 10 Versus the Universe: The Movie (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6666.mkv
BLACKPINK: Light Up the Sky (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6667.mp4
Broil (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6668.mp4
Clownery (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6669.mp4
Come Away (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6670.mp4
Cut Throat City (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6671.mp4
Fishbowl (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6672.mp4
Ginny Weds Sunny (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6673.mp4
Halahal (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6674.mp4
Kick (2014),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6675.mp4
Love and Monsters (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6676.mp4
Nobody Sleeps in the Woods Tonight (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6677.mp4
Nocturne (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6678.mp4
Over the Moon (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6679.mp4
Pak Dogo (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6680.mp4
Pasal Kau!,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6681.mkv
Psy 3: W imie zasad (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6682.mp4
Robert the Bruce (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6683.mp4
Save Yourselves! (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6684.mp4
The Mortuary Collection (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6685.mp4
The Other Side of Hope (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6686.mp4
The Secrets We Keep (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6687.mp4
The Trial of the Chicago 7 (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6688.mp4
The Wolf of Snow Hollow (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6689.mp4
Villain (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6690.mp4
Gemerlapan (1997),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6980.mp4
Hilang Akal (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6981.mp4
Hingga Hujung Nyawa (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6982.mp4
Mon dan Jin Pakai Toncit (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6983.mp4
Isteriku CEO ( 2018 ),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6984.mp4
Jebat (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6985.mkv
Jejaka Terhangat (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6986.mp4
Kalut Nak Raya (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6987.mp4
7 Perhentian (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6988.mp4
15 Puasa (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6989.mp4
16 Puasa (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6990.mp4
17 Puasa (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6991.mp4
Abang Beduk (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6992.mp4
Anak Perjanjian Syaitan (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6993.mkv
Baik Punya Cilok (2005),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6994.mp4
Banglasia 2.0 (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6995.mp4
Biar Betul (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6996.mp4
Bikers Kental (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6997.mkv
Bikers Kental 2 (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6998.mkv
Budok Kuba (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/6999.mp4
Cinta Paling Agung (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7000.mkv
Cuci (2009),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7001.mp4
Gadoh (2009),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7003.mp4
Kimchi Untuk Awak (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7004.mp4
Magika (2010),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7005.mp4
Ombak Rindu (2011),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7006.mp4
Paku Pontianak (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7007.mp4
Pisau Cukur (2009),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7008.mp4
Putera (1994),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7009.mp4
Saka Zain Jusoh (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7010.mp4
Sayang Suria (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7011.mp4
Sekali Lagi (2011),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7012.mp4
Simfoni Duniaku (1994),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7013.mp4
Sinaran (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7014.mp4
Surga Yang Tak Dirindukan 2 (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7015.mp4
Tempatkan Dia Di Syurga ( 2010 ),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7016.mp4
V3: Samseng Jalanan (2010),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7017.mp4
Fatman (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7018.mp4
Greenland (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7019.mp4
Kelaster (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7020.mkv
Run (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7021.mp4
The Basketball Diaries (1995),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7022.mp4
The Last Warrior (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7023.mp4
Vanguard (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7024.mp4
Doraemon: Nobita and the Winged Braves (2001),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7025.mp4
Doraemon The Movie - Nobita Dan Kerajaan Robot,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7026.mp4
Doraemon: Nobita and the Windmasters (2003),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7027.mp4
Doraemon: Nobita in the Wan-Nyan Spacetime Odyssey (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7085.mp4
Doraemon: Nobita's Dinosaur (2006),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7086.mp4
Doraemon: Nobita The Great New Adventure Into The Underworld,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7087.mp4
Doraemon: Nobita and the Steel Troops (1986),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7088.mp4
Doraemon: Nobita and the Island of Miracles ~Animal Adventure~ (2012),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7089.mp4
Mama Tak Akan Sama,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7090.mp4
Striker Hati Ayah (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7092.mp4
Bini Aku Dari Neraka Raya (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7093.mp4
Bukan Cerita Cinta Kita (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7094.mp4
Cinta Sticky Note (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7095.mp4
Cruise Cinta (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7096.mp4
Hantu Rumah Sakit Jiwa (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7097.mp4
Harta Karun Tok Kie (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7098.mp4
Iman Ke Syurga (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7099.mp4
Istanbul Aku Datang! (2012),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7100.mp4
Kerantung (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7101.mp4
Khalifahkan Aku,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7102.mp4
KL Special Force (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7103.mp4
Lamaran Perfect (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7104.mp4
Malam Ini Aku Menangis ( 2018 ),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7106.mp4
PONTIANAK DAN DOT DOT (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7110.mp4
Mosul 2019,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7117.mp4
Combat Wombat (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7118.mp4
Alien Invasion (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7119.mp4
Angela's Christmas Wish (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7120.mp4
Bravo 5 (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7121.mp4
Cagefighter: Worlds Collide (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7122.mp4
Deadlocked (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7124.mp4
Don't Listen (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7125.mp4
Freaky (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7127.mp4
Hachi: A Dog's Tale (2009),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7128.mp4
Hancock (2008),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7129.mp4
Intimate Enemies (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7130.mp4
Jingle Jangle: A Christmas Journey (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7131.mp4
Kabhi Alvida Naa Kehna (2006),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7132.mp4
Matilah Nak Pontianak,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7133.mp4
Inc. (2001),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7134.mp4
Munich (2005),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7135.mp4
Max Winslow and The House of Secrets (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7136.mp4
Spirits' Homecoming (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7137.mp4
Payback (1999),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7138.mp4
R.I.P.D. (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7139.mp4
R. K. Nagar (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7140.mp4
Upin & Ipin: Keris Siamang Tunggal (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7141.mkv
Active Shooter (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7268.mp4
Always and Forever (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7269.mp4
Black Beauty (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7270.mp4
Chick Fight (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7271.mp4
Come Play (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7272.mp4
It Cuts Deep (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7273.mp4
A Deadly Place (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7274.mp4
Echo Boomers (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7275.mp4
Jiu Jitsu (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7276.mp4
Last Three Days (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7277.mp4
Loco (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7278.mp4
Pahuna: The Little Visitors (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7279.mp4
Playhouse (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7280.mp4
The Box (2009),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7281.mp4
The Boy in the Striped Pyjamas (2008),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7282.mp4
Hantu Bonceng 2.0 (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7283.mp4
The Maid (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7284.mp4
The Monkey King (2014),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7285.mp4
The Monkey King 2 (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7286.mp4
The Monkey King 3 (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7287.mp4
The One and Only Ivan (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7288.mp4
The Pursuit of Happyness (2006),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7289.mp4
The Rental (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7290.mp4
The Suspect (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7293.mp4
The Turning (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7294.mp4
The Way Back (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7295.mp4
Top Gun (1986),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7297.mp4
Transcendence (2014),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7298.mp4
Turbo (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7299.mp4
We Can Be Heroes (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7300.mp4
What Happened to Mr Cha? (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7301.mp4
Wolf Worrior 1,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7303.mp4
Wolf Worrior 2,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7304.mp4
Wonder Woman 1984 (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7305.mp4
The Secret Life of Pets 2 (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7292.mp4
The Secret Life of Pets (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7291.mp4
Whisper of the Heart (1995),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7302.mp4
Dead Earth (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/300.mp4
Mulan (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/307.mp4
Dalil Cinta ( 2010 ),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7002.mp4
Sinar Lebaran (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7091.mp4
Laskar Pelangi 2: Edensor (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7105.mp4
Dune Drifter (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7126.mp4
The Witch: Part 1. The Subversion (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7296.mp4
10 Tips Tipu Bini (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7308.mkv
Zack Snyder's Justice League (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7309.mp4
PK (2014),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7310.mp4
The BFG (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7311.mp4
The Ten Commandments (2007),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7312.mp4
Tracers (2015),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7313.mp4
Truth or Dare (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7314.mp4
Underwater (2020),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7315.mp4
Vaastu Shastra (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7316.mp4
Veer-Zaara (2004),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7317.mp4
Venom (2018),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7318.mp4
Vivarium (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7319.mp4
Wanted (2008),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7320.mp4
Warcraft (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7321.mp4
Warm Bodies (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7322.mp4
Weathering with You (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7323.mp4
What Happened to Monday (2017),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7324.mp4
Wonder Park (2019),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7325.mp4
World War Z (2013),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7326.mp4
Wreck-It Ralph (2012),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7327.mp4
zero,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7328.mp4
Zootopia (2016),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7329.mp4
Raya and the Last Dragon (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7331.mp4
Godzilla vs. Kong (2021),http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7332.mp4
18 Puasa Di Kampung Pisang,http://iptv.tvmalaysia.cc:80/movie/penang172/penang172/7334.mkv


X直播電視台 youtube
香港©頻道,#genre#
CCTV13,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221225817/index.m3u8
CCTV13,https://jwplay.hebyun.com.cn/live/cctv13/1500k/tzwj_video.m3u8
CCTV13,rtmp://ivi.bupt.edu.cn:1935/livetv/cctv13
翡翠台,https://cdn.hkdtmb.com/hls/81/index.m3u8
翡翠台,p2p://fccseuro.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts#http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=188,p2p://fccsovh.pvbox.live:18912/5d1220350000ba27f9471ccdeb9a8058.ts
J2,https://cdn.hkdtmb.com/hls/82/index.m3u8
J2,p2p://fccseuro.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1ce0004b0ebd816f2f1ed100d7b.ts
明珠台,p2p://fccseuro.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1ca000ccc5031839eb645936fa4.ts
TVB星河频道,http://50.7.161.82:8278/streams/d/Xinhe/playlist.m3u8
TVB星河频道,http://50.7.161.82:8278/streams/d/Xinhe/./playlist.m3u8
无线新闻,p2p://fccseuro.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1c40003f9a457dd11d6cb7a10d0.ts
无线财经,p2p://fccseuro.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1cc0007501623a21bd1ab71921c.ts
RHK31,https://cdn.hkdtmb.com/hls/31/index.m3u8
RHK32,https://cdn.hkdtmb.com/hls/32/index.m3u8
ViuTV,https://cdn.hkdtmb.com/hls/99/index.m3u8
ViuTV,p2p://fccseuro.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1c70009386833caae6ccb5d0800.ts
ViuTV6,https://cdn.hkdtmb.com/hls/96/index.m3u8
ViuTV6,p2p://fccseuro.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts#p2p://fccsovh.pvbox.live:18912/5dbeb1c9000305c43cdb0149358f3a61.ts
香港开电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
天映电影,http://210.210.155.35/qwr9ew/s/s33/01.m3u8
天映电影2,http://185.180.221.194:8278/streams/d/Celestial/playlist.m3u8
天映经典,http://50.7.161.82:8278/streams/d/Celestial2/playlist.m3u8
天映经典2,http://185.180.221.194:8278/streams/d/Celestial2/playlist.m3u8
凤凰中文,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzw
凤凰中文,http://stream.guihet.com/t/ifeng2.php?id=2
凤凰中文,http://223.110.245.139/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,rtmp://ivi.bupt.edu.cn:1935/livetv/fhzx
凤凰资讯,http://stream.guihet.com/t/ifeng2.php?id=1
凤凰香港,http://stream.guihet.com/t/ifeng2.php?id=3
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰电影,rtmp://ivi.bupt.edu.cn:1935/livetv/fhdy
星空卫视,rtmp://58.200.131.2:1935/livetv/startv
Star Sports,rtmp://58.200.131.2:1935/livetv/starsports
Channel[V],rtmp://58.200.131.2:1935/livetv/channelv
Discovery,rtmp://58.200.131.2:1935/livetv/discovery
国家地理频道(台湾),rtmp://58.200.131.2:1935/livetv/natlgeo

台灣©頻道,#genre#
tvN,p2p://fccseuro.pvbox.live:18912/5b14090b000aaf9d29b8f9f0baa85606.ts#p2p://fccsovh.pvbox.live:18912/5b14090b000aaf9d29b8f9f0baa85606.ts
中视,p2p://fccsovh.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d.ts#p2p://fccsovh.pvbox.live:18912/5b14095f00075e71dbcaee608f5a7f3c.ts#p2p://fccsovh.pvbox.live:18912/5c72484b000b1d091d51edb7087b7686.ts#p2p://fccseuro.pvbox.live:18912/5c2dd743000549bf6154a8985cd9ca6d.ts
中视,rtmp://59.124.75.130/sat/tv091
华视,p2p://fccsovh.pvbox.live:18912/5c2dd7470006324161ec704805b9e422.ts#p2p://fccsovh.pvbox.live:18912/5b14095f000efa0ea879c11942a356bd.ts#p2p://fccseuro.pvbox.live:18912/5c72484f000e498b1d51fe2201d92dd3.ts#p2p://fccseuro.pvbox.live:18912/5c2dd7470006324161ec704805b9e422.ts
华视,rtmp://59.124.75.130/sat/tv111
台视,p2p://fccseuro.pvbox.live:18912/5b14095f000570be7d87f46e1fdec9ae.ts#p2p://fccsovh.pvbox.live:18912/5b14095f000570be7d87f46e1fdec9ae.ts
台视,rtmp://59.124.75.130/sat/tv071
民视,p2p://fccsovh.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881.ts#p2p://fccsovh.pvbox.live:18912/5b1409690006a24a6938240e2c12a4c4.ts#p2p://fccseuro.pvbox.live:18912/5c72483f0003db4b1d51bcf349367c26.ts#p2p://fccseuro.pvbox.live:18912/5c2dd73c0002b6076c316efef65b6881.ts
民视,rtmp://59.124.75.130/sat/tv051
公视,p2p://fccseuro.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0.ts#p2p://fccsovh.pvbox.live:18912/5b1409600001a0b2b34e074d843505c0.ts
TVBS欢乐台,p2p://fccsovh.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts#p2p://fccseuro.pvbox.live:18912/5c2dd759000397a1f785f6a7f64171ac.ts#p2p://fccseuro.pvbox.live:18912/5c72488a000a56b71d52e3a07060345e.ts#p2p://fccseuro.pvbox.live:18912/5b1409600006657bf3521814c47521af.ts
